keyword,review,star,date,site,score
농심 신라면,신라면 맛있죠. 홈플 이번 배송은 완전 짜증에 화나네요. 벌레를 달고 배달을 해주심ㅡㅡ 집앞에서 바로 받았는데 어디서부터 지네를 달고 오신건지 모르겠지만 물건꺼내는데 박스에 엄청엄청 큰지네가 있어 진짜 놀랐네요 욕나오고 들고있던거 다 던졌네요 ㅡㅡ 신랑도 집에없고 아이랑 둘이 있는데 잡지도 못해서 윗층지인분께 부탁해서 잡았네요! 제발 물건 포장할때 잘 살펴주세요. 아이도 있는집인데 발견못하고 넘어가 누구라도 물릴거 생각하면 끔찍하네요!!,1,220708,Homeplus,2.125
농심 신라면,이런적이 있었던가유 ~ :: 태풍몰 자주 이용합니다만 : 리뷰 보니 택배박스 문제 논의가 많던데 진짜군요 ::: 라면이 그나마 덜 뿌셔져서 반품은 안했습니다만 :: 박스가 후덜덜 다 뿌셔져 한쪽면 테이프 떡칠 :: 구멍슝슝 과대포장도 환경오염의 원인이지만 : 라면같은 제품은 안부셔지게 박스라도 제대로 포장해 보내셔야 할듯합니다 :::,4,191229,11번가,2.5
농심 신라면,"맛있냐고요? 맛이변했다고요?

그럼다른거 드시렵니까ㅋ 저는 무족건신라연입니다ㅜㅜ

쿠*에 깨진거많대서

여기서샀더니 든든합니다.

낱개나 박스나 같은값인거

이게 자존심인가요?ㅋ

대량이면 좀쌀줄알았으나 2배로사면

두배가격시기에 요걸로사서

금방다먹어치우고 또사려고요^^

건강을생각해 건면을먹고싶은데

아..역시 라면은 탱글하게 튀긴맛ㅜㅜ존맛탱",5,220113,Homeplus,2.5
농심 신라면,"싼거는 부정할수없다
유통기한 저번주 주문한애들도 12월꺼로
주더만 난왜 11월꺼인가 ......
조금 거시기하구만 ㅋㅋ
그리고 라면부서진게 많음 사진봄 아실거임 다섯봉 정도 저럼
맥주를 부르는구만
가격대가 매혹적이라 뭐
그냥 리뷰는 사실에 입각해 씀
끝",3,210714,플랜 88,2.6
농심 신라면,"다 좋은데 이번박스는 부스러기가 정말 많습니다
박스나 개별포장은 멀쩡한데 절취선을 뜯어보면 온 사방으로 라면이 튀네요
박스 흔들어보니 여기저기서 바스락거리는게 같은 시기에 생산된 제품들이 다 그런가봅니다
어떤 제품은 정량이 의심될 정도로 움푹 파여있기도 하구요",3,220108,농심직영몰,2.0
농심 신라면,"이틀 전에 예약 주문 넣었는데...이번에도 품절로 인한 물품이 발생했네요.근데 항상 제일 필요로 했던 것이 취소되어, 사용한 쿠폰도 없어지고... 또 다시 마트로 직접 가야하는 불편이 초래되네요.전부터 이와같은 상황을 해결해 달라 여러 번 피드백해도 전혀 달라지지 않네요ㅠㅠ그래도 배송된 물품은 신선하고 유통기한이 적당하여 맘에 들어요.",5,201225,11번가,1.0
농심 신라면,돌잔치선물로구입했는데첨엔 박스자체에 막 붙어서왓었어요 손잡이도엉망이고 ㅎ근데 판매자분 바로교환해주시구덕분에 진짜깨끗한거잘받아서 이쁘게포장했답니다요기서 커피도많이시켰는것같은데라면도좋아여 ㅎ많이파세요~~ ㅎ,5,200714,11번가,0.0
농심 신라면,"마트데이에 할인 쿠폰 적용해서 구매했어요.라면 좋아하는 사람이라 20봉도 금방 없어져요.여기서 세번째 구매했는데,앞에 두번은 낱개로 20개가 왔었다면,이번엔 5개씩 번들용으로 4봉이 왔네요.구매 시점에 따라 받는 타입이 다른가봐요.어쨌든 빠르게 잘 왔습니다.",5,200930,11번가,4.333333333333333
농심 신라면,"코로나-19 이슈로 인해 외출 자제령에 따라 신라면을 온라인으로 주문 신청하였으나, 아직도 몇 봉지는 그대로 유지되고 있습니다.

그래서 끓여 먹어도 가성비가 갑이지만, 건면과 비교하면 기름기가 많아지게 되는 것이 함정이긴 합니다.",5,200331,농심공식몰,2.0
농심 신라면,"이전에는 집 앞 마트에서 조금씩 사 먹다가 코로나 초반에 쟁여놓겠다고 처음 박스로 주문해서 먹기 시작했는데 중간 유통과정을 안거치기 때문인지 생으로 먹을때도 면이 바삭해서 맛있고, 끓여서 먹을때도 더 얼큰한 것 같아요!! 앞으로도 계속 주문할 예정입니다ㅎㅎ 다먹고 또 올께요~",5,210824,농심공식몰,4.0
농심 신라면,요즘 물가가 천정부지로 뛰고 있는데 그나마 착한 가격으로 구매하게 되어 다행입니다^^ 유통기한도 완전 넉넉합니다! 명절이 있어 배송이 늦어질 줄 알았는데 평소처럼 빠르게 도착했네요@.@ 신라면이야 국민라면이니 더 드릴 말씀이 없군요ㅋ 또 이용할게요~ 고맙습니다*^^*,5,220911,11번가,4.333333333333333
농심 신라면,시간약속을 안지키시네여..3시이후 6시주문건인데 2시20분도착..문자로는 3시40분이후 4시20분 도착가능이라 보내셔놓고..냉장식품이랑 초밥있었는데 초밥위에 다녹은 아이스팩하나 올려놓고..이런적 처음 완전 최악이네여..일찍 집에 도착했기에 다행이지 아니였음 한시간이상 밖에 놓여져있었을거 아닌가?초밥을 먹으라는건지 버리라는건지..,1,210826,11번가,1.0
농심 신라면,주문 상품 별다른 이상 없이 정확하게 요청한 시간에 배송해 주셔서 좋았습니다. 다만 집 문 앞이 아닌 복도에 설치된 문 앞에 놔두고 가셔서 비를 맞고 있는 상태를 가지고 들어왔습니다. 복도 문 안쪽으로 넣어만 주셨어도 비는 안 맞은 상품을 받았을텐데 그 점이 아쉽네요.,3,210403,롯데마트,2.5
농심 신라면,항상 먹는 라면이에요그렇지만칠만원이상 할인받아서 구매했는데 품절로 인해 취소하시고선 할인받은금액 전부를 취소상품에 적용하는건 아니라고 봅니다. 구입한금액에 퍼센트를 적용하거나 상품별로 적용하거나 하셨음 좋겠어요. 이틀전에 주문한건데 미리 취소를 알려주셨으면 취소하고 재주문했을텐데 할인금액에 대해 개선방안이 있었음 좋겠습니다.,4,201112,11번가,4.25
농심 신라면,"어느 순간 부터 신라면 맛이 없어져서 안먹게 되고, 다른 대체 라면 먹고 있었는데,요번 특판에 평이 다시 맛이 돌아왔는다. 말들이 있어서,오래만에 구매해보니,정말 다시 맛있어 졌어요. 예전처럼 매콤하고, 굿입니다.다시 추천할만 합니다.지금처럼만 만들기를.. 부탁드려요.손대지 마세요.",5,221028,G마켓,0.0
농심 신라면,라면은 없어선 안되는 식품이져 마트가도 항상 많이사서 집에 쟁여놨었는데 마트보다 싸서 샀어요 신라면 맛은 모르시는 분 없으니까 생략하고 포장상태 매우괜찮았구요 배송과정에서 던져서 뽀개져오면 어쩌나 걱정했는데 아주 원만하게 왔습니다,5,200728,농심공식몰,2.5
농심 신라면,신라면을 주로 20개들이 박스로 주로 사먹었는데 다른것도 구입해 먹다보니 유통기한이 지났더라구요.앞으론 멀티용 1팩만 사서 다먹고 구입하려구요. 물가도 오르는데 버리면 아깝잖아요. 신라면이 젤 적당한것 같아요. 오랫만에 부대찌개 끓이며 소심하게 라면은 반개?만 넣어 다 견져 먹었어요. 유통기한 여유있어 좋아요.,5,220625,11번가,2.5
농심 신라면,옛날 신라면 맛하고 조금 변해서 잘 안먹었었는데 놀러가서 먹어보고 괜찮은것 같아 한번더 구매해봅니다.내수용과 수출용이 다르다는 동영상도 보긴했는데 농심 브랜드 차별없는 기업이 되길 바래봅니다.유통기한 넉넉하고 배송도 무사히 잘왔네요.,4,210914,11번가,4.0
농심 신라면,"배송은 뭐 나쁘지 않았 던 것으로 기억 합니다. 제품이야 뭐 말해 뭐 하겠습니까?ㅎ 다 아시는 그 맛 이죠. 포장 상태도 양호 했고, 오프라인 보다 저렴하게 잘 샀다고 생각 합니다. 동네슈퍼 마트에 간짬뽕이 팔지 않아서 인터넷으로 검색 하다가 구입 한 제품 입니다. 간짬뽕 사는 김에 신라면은 덤 으로 산 거고요. 아무튼 오랫만에 간짬뽕 먹어보니 맛있더군요. 구입을 희망 하시는 분들은 참고 하셨으면 합니다.",4,200516,아리아마켓,3.0
농심 신라면,사실 신라면 한봉을 사달라하신 어르신때문에 구매했어요코로나가 심해져서 어르신댁에 갈수가 없는 와중에 스마일배송이 있어서 비싸더라도 보내드렸는데 어르신이 매울걸 좋아하셔서 맛있게 드셨다고 고맙다 말씀하시니 괜시리 뿌듯하더라고요매콤한 신라면 좋습니다^^,5,210725,G마켓,4.666666666666667
농심 신라면,"최근 몇년간 가끔씩 사먹을때마다불만족스러？m는데..특히 부셔먹으믄 그.. 바삭하지않은 , 튀겨지지않은건지..노랗고 얇은.. 그런부분이 많앗는데 배송받고 두개째 끓여먹으며 확인해？f는데 라면전체가 정상적이네요 간만에 먹어서 그런지 맛도잇고 최곱니다~!!",5,200319,11번가,2.0
농심 신라면,"싸게 구매해서 좋긴 한데... 맛이 없진 않지만
면발은 그대인데 스프맛이 전혀 안 맵고 밍밍하게 순해진거는
저만의 착각일까요.
매콤하고 시원한 맛이 매력이라 신라면을 좋아하는데 ㅠㅠ
뭐 다른 라면들도 예고 없이 어느날 갑자기 맛을 바꿔 놀랍지는 않지만요",3,220901,옥션,4.0
농심 신라면,라면 값도 제법 올라서 구매가 망설여졌는데 보다 보니 세일하는 상품이 보여 냅다 구매했네요~ 마침 사다 놓은 거 거의 떨어져 잘 됐다 하면서 구매했고요 같이 주문한 콜라랑 합배송으로 잘 받았습니다 유통기한 8월까지로 넉넉한 편이예요,5,220313,G마켓,4.0
농심 신라면,"역시 신라면 개운하고 깔끔하네요
양이 많아져 이제 라면 한 개를 혼자 거뜬히 먹습니다
달걀 세 개를 마지막에 넣고 풀지 않고 익혀 먹었어요

국물이 깊고 이제는 인공적인 맛이 느껴지지 않고 구수하기 까지 하달까요
그래도 자녀들은 익숙해 지지 않았으면 하는 맛이예요",5,220129,롯데마트,3.5
농심 신라면,"상품은 다른곳도 파는거니 그렇다 치지만
항상 배송할 때 포장이 넘 과하네요
환경파괴에 일조하는 듯 해서 넘 기분이 안좋습니다.
한국 대표하는 기업으로써 환경도 생각해서 경영하시기를 부탁드립니다.
적은 양에 대형비닐 2장과 종이봉투라니 ....",3,220628,이마트몰,1.0
농심 신라면,상품은 맘에 듭니다허나 홈플 장보기 6만원 이상 주문시 4천원 쿠폰 발행 해줘서 6만원대 금액 맞춰서 장 봤는데 예고도 없이 상품 품절로 (품절시 대처 상품 받는다고 표시까지 했는데) 대처 상품도 못 받고 4천원 할인 쿠폰도 적용 안해주고 소비자 우롱 하는것도 아니고 기분 완젼 더럽습니다 이런 식으로 장사 하지 마세요,5,201224,11번가,3.5
농심 신라면,어제오후주문했는데.새벽에도착?했나요?제품을 미리준비해놓나요?정말빠르게왔네요.스마일당무료배송.맘에드네요.신라면 매일먹는 라면이지만 매운맛이일품입니다.40개는.첨시켜보네요~저렴하게구입했네요.많이파세요.떨어지기전에.또주문해야겠군요.,5,220915,G마켓,0.0
농심 신라면,배송은 빠릅니다. 뭐 택배로 받으니 어느 정도 부서질 거란 생각은 했으나 한봉 열자 마자 부서진 면과 대면하니 실망스럽내요 봉지에 5월에 끝난 이벤트... 이건 좀 심하지 않나요? 지금이 7월 22일이니 제품이 만들어지고 얼마나 지났을까요 ... 유통기한이 10월까지던데 한박스 40개 짜리 주문했는데 좀 신경좀 써주셔야 되는거 아닌가요? 사진 첨부 합니다,3,220722,11번가,2.5
농심 신라면,"지난 사월, 춘천(春川)에 가려고 하다가 못 가고 말았다. 나는 성심(聖心) 여자 대학에 가 보고 싶었다. 그 학교에, 어느 가을 학기, 매주 한 번씩 출강(出講)한 일이 있었다. 힘드는 출강을 한 학기 하게 된 것은, 주 수녀님과 김 수녀님이 내 집에 오신 것에 대한 예의(禮儀)도 있었지만, 나에게는 사연(事緣)이 있었다",5,210904,옥션,3.5
농심 신라면,"유통기한 무난하고 제품도 부셔짐 없어서 만족합니다
사실 마트서도 라면 살때 부셔진거 걸릴 때 있어서 택배 주문 고민했었는데 전혀 이상없고 다 잘 왔어요
몇달만에 신라면 먹는데 참 맛있네요 기름짐만 덜 하면 좋지만 이만큼 무난한 맵기의 라면은 없습니다! 많이 맵고 딱 무난한 매운맛은 신라면인거 같아요",5,221126,옥션,2.5
농심 신라면,"우선 사용하기 좋고 갯수가 많아 좋아요,,, 포장도 잘 해주셨고 주문 하고 배송도 빠르게 된 편입니다. 무엇보다 가격이 착해서 좋았어요,,,다음에도 또주문할께요. 그런데 사진과 다르게 한박스가 5개 번들 4묶에 다른라면 박스로 와서 좀 아쉬웠습니다. 다음에는 사진과 동일한 신라면 20박스로 보내주면 좋겠어요",5,211029,빠야몰,4.5
농심 신라면,"롯데마트 대응하는거 보면 10원짜리 하나 쓰는것도 아깝습니다. 벌써 일주일이 지나도 반품 및 횐불이 이루어지지 않고 있내요. 진짜 정떨어집니다. 이마트, 홈플러스는 이렇게 안합니다. 다시는 이용 안할거에요.

상품이 무슨죄입니까..",1,220614,롯데마트,4.0
